step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
34,'C255292461','5','F','28007','M1823072687','28007','es_transportation',14.58,0
34,'C2000956624','4','M','28007','M1823072687','28007','es_transportation',47.1,0
34,'C1589138432','4','M','28007','M348934600','28007','es_transportation',16.43,0
34,'C1419235351','4','M','28007','M348934600','28007','es_transportation',10.07,0
34,'C1895615571','3','M','28007','M151143676','28007','es_barsandrestaurants',11.11,0
34,'C1711218892','2','M','28007','M1823072687','28007','es_transportation',25.94,0
34,'C1245363669','5','F','28007','M348934600','28007','es_transportation',21.42,0
34,'C908162687','6','F','28007','M348934600','28007','es_transportation',22.6,0
34,'C874655320','2','M','28007','M348934600','28007','es_transportation',36.95,0
34,'C752356138','2','F','28007','M1823072687','28007','es_transportation',32.25,0
34,'C228882909','2','M','28007','M1823072687','28007','es_transportation',13.26,0
34,'C1564693206','4','F','28007','M1053599405','28007','es_health',16.39,0
34,'C1981089677','4','M','28007','M348934600','28007','es_transportation',12.05,0
34,'C1254064510','5','F','28007','M1823072687','28007','es_transportation',40.29,0
34,'C2079384186','2','F','28007','M348934600','28007','es_transportation',50.86,0
34,'C1439299369','3','M','28007','M1823072687','28007','es_transportation',47.28,0
34,'C956700475','4','F','28007','M348934600','28007','es_transportation',28.21,0
34,'C1148364854','5','F','28007','M1823072687','28007','es_transportation',44.42,0
34,'C851417480','2','F','28007','M348934600','28007','es_transportation',49.22,0
34,'C2072009750','2','F','28007','M348934600','28007','es_transportation',17.52,0
34,'C17132509','5','F','28007','M348934600','28007','es_transportation',36.63,0
34,'C1561544871','1','M','28007','M348934600','28007','es_transportation',44.87,0
34,'C1204046804','5','F','28007','M1823072687','28007','es_transportation',73.82,0
34,'C1886620334','2','F','28007','M1198415165','28007','es_wellnessandbeauty',3.41,0
34,'C1167781928','6','M','28007','M348934600','28007','es_transportation',42.05,0
34,'C1297995542','4','F','28007','M1823072687','28007','es_transportation',6.68,0
34,'C2044070952','2','F','28007','M1823072687','28007','es_transportation',19.07,0
34,'C814878326','3','F','28007','M1649169323','28007','es_sportsandtoys',207.39,0
34,'C1156672988','5','M','28007','M348934600','28007','es_transportation',16.07,0
34,'C1014124305','1','M','28007','M1823072687','28007','es_transportation',45.69,0
34,'C251449240','3','F','28007','M1823072687','28007','es_transportation',31.55,0
34,'C607479057','3','F','28007','M1823072687','28007','es_transportation',57.91,0
34,'C1719535099','3','F','28007','M1823072687','28007','es_transportation',8.17,0
34,'C1502804084','2','F','28007','M1946091778','28007','es_wellnessandbeauty',11.28,0
34,'C1934886086','5','M','28007','M1823072687','28007','es_transportation',24.45,0
34,'C318717540','4','M','28007','M348934600','28007','es_transportation',5.54,0
34,'C2078460335','6','F','28007','M348934600','28007','es_transportation',21.63,0
34,'C284165615','3','F','28007','M348934600','28007','es_transportation',30.94,0
34,'C268949400','4','M','28007','M1823072687','28007','es_transportation',20.52,0
34,'C781096653','4','F','28007','M1823072687','28007','es_transportation',35.28,0
34,'C1251749294','3','F','28007','M348934600','28007','es_transportation',29.68,0
35,'C267593624','1','F','28007','M348934600','28007','es_transportation',4.71,0
35,'C2015203999','4','F','28007','M1823072687','28007','es_transportation',26.65,0
35,'C96868586','3','M','28007','M348934600','28007','es_transportation',8.88,0
35,'C2100466386','2','F','28007','M348934600','28007','es_transportation',25.33,0
35,'C106333716','3','F','28007','M1823072687','28007','es_transportation',40.94,0
35,'C697242067','5','M','28007','M1823072687','28007','es_transportation',32.3,0
35,'C445432762','4','F','28007','M209847108','28007','es_wellnessandbeauty',15.02,0
35,'C1078596280','6','F','28007','M348934600','28007','es_transportation',20.3,0
35,'C1352750459','6','M','28007','M348934600','28007','es_transportation',4.99,0
35,'C1413774656','2','F','28007','M1823072687','28007','es_transportation',26.73,0
35,'C173276320','2','F','28007','M348934600','28007','es_transportation',34.68,0
35,'C105845174','3','M','28007','M78078399','28007','es_wellnessandbeauty',16.21,0
35,'C82079505','2','M','28007','M1823072687','28007','es_transportation',65.03,0
35,'C1615196201','1','F','28007','M348934600','28007','es_transportation',10.18,0
35,'C901400531','2','F','28007','M1823072687','28007','es_transportation',1.26,0
35,'C1527362143','6','M','28007','M348934600','28007','es_transportation',51.56,0
35,'C25759288','1','M','28007','M1823072687','28007','es_transportation',36.54,0
35,'C1433843082','4','F','28007','M1823072687','28007','es_transportation',9.92,0
35,'C138375181','5','F','28007','M1823072687','28007','es_transportation',14.11,0
35,'C225675370','4','M','28007','M348934600','28007','es_transportation',15.51,0
35,'C171977183','4','M','28007','M348934600','28007','es_transportation',5.49,0
35,'C317314063','2','M','28007','M348934600','28007','es_transportation',20.47,0
35,'C585290792','4','M','28007','M1823072687','28007','es_transportation',46.11,0
35,'C322802193','2','M','28007','M1823072687','28007','es_transportation',13.64,0
35,'C1463356115','4','F','28007','M1823072687','28007','es_transportation',27.51,0
35,'C489708690','6','F','28007','M1823072687','28007','es_transportation',22.7,0
35,'C864725258','5','F','28007','M348934600','28007','es_transportation',54.35,0
35,'C247656929','2','F','28007','M209847108','28007','es_wellnessandbeauty',31.31,0
35,'C743791359','3','F','28007','M348934600','28007','es_transportation',8.47,0
35,'C1532733169','3','M','28007','M348934600','28007','es_transportation',0.83,0
35,'C1594422820','4','F','28007','M209847108','28007','es_wellnessandbeauty',22.92,0
35,'C1799010144','2','F','28007','M1823072687','28007','es_transportation',65.22,0
35,'C1209743372','4','F','28007','M1823072687','28007','es_transportation',31.68,0
35,'C784005201','4','M','28007','M855959430','28007','es_hyper',18.25,0
35,'C1457264318','3','F','28007','M1823072687','28007','es_transportation',23.94,0
35,'C566582492','3','M','28007','M1823072687','28007','es_transportation',16.84,0
35,'C790395954','6','F','28007','M1823072687','28007','es_transportation',20.43,0
35,'C880625364','2','M','28007','M348934600','28007','es_transportation',53.31,0
35,'C1506293914','5','M','28007','M1823072687','28007','es_transportation',13.3,0
35,'C1619755203','5','F','28007','M1823072687','28007','es_transportation',34.19,0
35,'C144168365','4','M','28007','M348934600','28007','es_transportation',41.51,0
35,'C380412694','1','M','28007','M349281107','28007','es_fashion',36.5,0
35,'C1045214627','2','F','28007','M1823072687','28007','es_transportation',1.52,0
35,'C1546864044','1','M','28007','M348934600','28007','es_transportation',32.88,0
35,'C1510535804','3','F','28007','M348934600','28007','es_transportation',36.02,0
35,'C806943770','4','F','28007','M480139044','28007','es_health',105.74,0
35,'C207575907','6','M','28007','M1823072687','28007','es_transportation',21.61,0
35,'C1643168823','1','F','28007','M348934600','28007','es_transportation',14.02,0
35,'C679458582','4','F','28007','M348934600','28007','es_transportation',38.16,0
35,'C1058652489','4','M','28007','M348934600','28007','es_transportation',43.24,0
35,'C855082400','2','M','28007','M151143676','28007','es_barsandrestaurants',38.68,0
35,'C722399783','4','M','28007','M1823072687','28007','es_transportation',52.84,0
35,'C1846080029','1','M','28007','M1053599405','28007','es_health',184.09,0
35,'C1208164294','U','E','28007','M50039827','28007','es_health',38.77,0
35,'C1965708710','1','M','28007','M348934600','28007','es_transportation',50.13,0
35,'C409331076','4','M','28007','M348934600','28007','es_transportation',26.22,0
35,'C1625937550','2','F','28007','M348934600','28007','es_transportation',18.83,0
35,'C1370192017','6','F','28007','M1823072687','28007','es_transportation',16.09,0
35,'C908162687','6','F','28007','M348934600','28007','es_transportation',31.17,0
35,'C912671040','1','M','28007','M348875670','28007','es_hotelservices',223.43,0
35,'C186769596','2','F','28007','M209847108','28007','es_wellnessandbeauty',80.34,0
35,'C956794113','3','F','28007','M1823072687','28007','es_transportation',0.52,0
35,'C481253497','3','F','28007','M348934600','28007','es_transportation',23.11,0
35,'C437189630','4','F','28007','M855959430','28007','es_hyper',18.24,0
35,'C245908628','3','M','28007','M348934600','28007','es_transportation',5.16,0
35,'C1885919902','3','F','28007','M348934600','28007','es_transportation',19.35,0
35,'C563130428','3','M','28007','M348934600','28007','es_transportation',35.26,0
35,'C1087943403','3','M','28007','M1823072687','28007','es_transportation',8.8,0
35,'C1800696439','5','M','28007','M348934600','28007','es_transportation',7.09,0
35,'C1921196241','3','M','28007','M348934600','28007','es_transportation',22.86,0
35,'C537330939','3','M','28007','M348934600','28007','es_transportation',16.81,0
35,'C1984083185','3','F','28007','M348934600','28007','es_transportation',21.21,0
35,'C980876590','2','F','28007','M1823072687','28007','es_transportation',21.07,0
35,'C1089848865','3','F','28007','M348934600','28007','es_transportation',42.71,0
35,'C521436442','3','F','28007','M348934600','28007','es_transportation',26.27,0
35,'C60026962','2','F','28007','M1535107174','28007','es_wellnessandbeauty',13.68,0
35,'C1815102713','4','F','28007','M692898500','28007','es_health',135.36,0
35,'C1975322645','3','F','28007','M348934600','28007','es_transportation',2.29,0
35,'C555482626','3','F','28007','M1823072687','28007','es_transportation',28.99,0
35,'C373567366','4','F','28007','M348934600','28007','es_transportation',66.47,0
35,'C627811000','6','F','28007','M348934600','28007','es_transportation',0.21,0
35,'C1965115675','3','F','28007','M348934600','28007','es_transportation',8.33,0
35,'C1073865173','4','F','28007','M980657600','28007','es_sportsandtoys',601.29,1
35,'C1156672988','5','M','28007','M1823072687','28007','es_transportation',54.36,0
35,'C1761085759','3','F','28007','M348934600','28007','es_transportation',5.27,0
35,'C2084267589','3','F','28007','M1823072687','28007','es_transportation',52.7,0
35,'C1580955370','2','M','28007','M1823072687','28007','es_transportation',49.57,0
35,'C420340345','3','M','28007','M348934600','28007','es_transportation',61.68,0
35,'C1861439904','1','M','28007','M348934600','28007','es_transportation',47.65,0
35,'C1072577677','3','F','28007','M1823072687','28007','es_transportation',14.56,0
35,'C1941625566','3','F','28007','M209847108','28007','es_wellnessandbeauty',77.05,0
35,'C1543709139','5','M','28007','M348934600','28007','es_transportation',21.25,0
35,'C19820082','5','F','28007','M348934600','28007','es_transportation',58.48,0
35,'C506565122','5','F','28007','M348934600','28007','es_transportation',3.76,0
35,'C1102156492','4','M','28007','M348934600','28007','es_transportation',36.68,0
35,'C1663641926','6','F','28007','M1823072687','28007','es_transportation',20.19,0
36,'C763005836','3','F','28007','M348934600','28007','es_transportation',45.55,0
36,'C1375316332','1','F','28007','M1823072687','28007','es_transportation',64.18,0
36,'C783259685','3','M','28007','M348934600','28007','es_transportation',88.84,0
36,'C1704116821','5','M','28007','M1823072687','28007','es_transportation',56.98,0
36,'C896887653','3','M','28007','M348934600','28007','es_transportation',21.08,0
36,'C1729635847','5','F','28007','M348934600','28007','es_transportation',76.16,0
36,'C1303226190','1','F','28007','M1823072687','28007','es_transportation',3.26,0
36,'C1334227305','1','F','28007','M348934600','28007','es_transportation',12.48,0
36,'C1132392725','2','F','28007','M1198415165','28007','es_wellnessandbeauty',51.18,0
36,'C24198147','5','M','28007','M1823072687','28007','es_transportation',33.72,0
36,'C1511894714','3','M','28007','M349281107','28007','es_fashion',21.79,0
36,'C1320066686','2','F','28007','M348934600','28007','es_transportation',7.27,0
36,'C1580955370','2','M','28007','M1823072687','28007','es_transportation',17.66,0
36,'C1630887376','4','F','28007','M855959430','28007','es_hyper',21.36,0
36,'C1962291095','2','M','28007','M348934600','28007','es_transportation',3.6,0
36,'C1637357651','3','M','28007','M348934600','28007','es_transportation',47.58,0
36,'C5377162','4','F','28007','M855959430','28007','es_hyper',51.53,0
36,'C989137021','2','F','28007','M1823072687','28007','es_transportation',33.54,0
36,'C1711634686','3','F','28007','M1823072687','28007','es_transportation',19.54,0
36,'C486996910','4','M','28007','M348934600','28007','es_transportation',19.5,0
36,'C776775180','2','F','28007','M1823072687','28007','es_transportation',6.78,0
36,'C1960297159','2','F','28007','M1823072687','28007','es_transportation',39.07,0
36,'C433481742','4','F','28007','M78078399','28007','es_wellnessandbeauty',37.9,0
36,'C16680464','2','M','28007','M1823072687','28007','es_transportation',20.58,0
36,'C1965115675','3','F','28007','M348934600','28007','es_transportation',9.1,0
36,'C612045723','5','F','28007','M348934600','28007','es_transportation',30.58,0
